"requests","gzipRequests","postRequests","httpsRequests","notFound","bodySize","contentLength","httpTrafficCompleted","timeToFirstByte","timeToLastByte","ajaxRequests","htmlCount","htmlSize","cssCount","cssSize","jsCount","jsSize","jsonCount","jsonSize","imageCount","imageSize","videoCount","videoSize","webfontCount","webfontSize","base64Count","base64Size","otherCount","otherSize","cacheHits","cacheMisses","cachePasses","cachingNotSpecified","cachingTooShort","cachingDisabled","oldCachingHeaders","consoleMessages","cookiesSent","cookiesRecv","domainsWithCookies","documentCookiesLength","documentCookiesCount","documentHeight","commentsSize","whiteSpacesSize","DOMelementsCount","DOMelementMaxDepth","nodesWithInlineCSS","imagesScaledDown","imagesWithoutDimensions","DOMidDuplicated","hiddenContentSize","DOMmutationsInserts","DOMmutationsRemoves","DOMmutationsAttributes","DOMqueries","DOMqueriesById","DOMqueriesByClassName","DOMqueriesByTagName","DOMqueriesByQuerySelectorAll","DOMinserts","DOMqueriesDuplicated","DOMqueriesAvoidable","domains","maxRequestsPerDomain","medianRequestsPerDomain","eventsBound","globalVariables","globalVariablesFalsy","headersCount","headersSentCount","headersRecvCount","headersSize","headersSentSize","headersRecvSize","headersBiggerThanContent","jQueryOnDOMReadyFunctions","jQuerySizzleCalls","documentWriteCalls","evalCalls","jsErrors","localStorageEntries","redirects","redirectsTime","assetsNotGzipped","assetsWithQueryString","assetsWithCookies","smallImages","multipleRequests","timeToFirstCss","timeToFirstJs","timeToFirstImage","domInteractive","domContentLoaded","domContentLoadedEnd","domComplete","timeBackend","timeFrontend","windowAlerts","windowConfirms","windowPrompts","bodyHTMLSize","iframesCount","smallestResponse","biggestResponse","fastestResponse","slowestResponse","smallestLatency","biggestLatency","medianResponse","medianLatency"
{"values":[205,206,206,null],"sum":617,"min":205,"max":206,"median":206,"average":205.67},{"values":[23,23,23,null],"sum":69,"min":23,"max":23,"median":23,"average":23},{"values":[1,1,1,null],"sum":3,"min":1,"max":1,"median":1,"average":1},{"values":[7,7,7,null],"sum":21,"min":7,"max":7,"median":7,"average":7},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[3314300,3526243,3588597,null],"sum":10429140,"min":3314300,"max":3588597,"median":3526243,"average":3476380},{"values":[5261805,5299464,5447852,null],"sum":16009121,"min":5261805,"max":5447852,"median":5299464,"average":5336373.67},{"values":[12525,13118,14091,null],"sum":39734,"min":12525,"max":14091,"median":13118,"average":13244.67},{"values":[202,210,245,null],"sum":657,"min":202,"max":245,"median":210,"average":219},{"values":[338,341,367,null],"sum":1046,"min":338,"max":367,"median":341,"average":348.67},{"values":[2,2,2,null],"sum":6,"min":2,"max":2,"median":2,"average":2},{"values":[12,12,12,null],"sum":36,"min":12,"max":12,"median":12,"average":12},{"values":[305646,307064,352632,null],"sum":965342,"min":305646,"max":352632,"median":307064,"average":321780.67},{"values":[15,15,15,null],"sum":45,"min":15,"max":15,"median":15,"average":15},{"values":[491080,495259,496589,null],"sum":1482928,"min":491080,"max":496589,"median":495259,"average":494309.33},{"values":[51,51,51,null],"sum":153,"min":51,"max":51,"median":51,"average":51},{"values":[1247086,1284875,1391744,null],"sum":3923705,"min":1247086,"max":1391744,"median":1284875,"average":1307901.67},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[121,122,122,null],"sum":365,"min":121,"max":122,"median":122,"average":121.67},{"values":[3149273,3149315,3149315,null],"sum":9447903,"min":3149273,"max":3149315,"median":3149315,"average":3149301},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[6,6,6,null],"sum":18,"min":6,"max":6,"median":6,"average":6},{"values":[63081,63081,63081,null],"sum":189243,"min":63081,"max":63081,"median":63081,"average":63081},{"values":[169,170,171,null],"sum":510,"min":169,"max":171,"median":170,"average":170},{"values":[2,3,4,null],"sum":9,"min":2,"max":4,"median":3,"average":3},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[161,162,162,null],"sum":485,"min":161,"max":162,"median":162,"average":161.67},{"values":[18,18,18,null],"sum":54,"min":18,"max":18,"median":18,"average":18},{"values":[1,1,1,null],"sum":3,"min":1,"max":1,"median":1,"average":1},{"values":[58,60,60,null],"sum":178,"min":58,"max":60,"median":60,"average":59.33},{"values":[13,13,13,null],"sum":39,"min":13,"max":13,"median":13,"average":13},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[1723,1723,1723,null],"sum":5169,"min":1723,"max":1723,"median":1723,"average":1723},{"values":[7,7,7,null],"sum":21,"min":7,"max":7,"median":7,"average":7},{"values":[629,629,629,null],"sum":1887,"min":629,"max":629,"median":629,"average":629},{"values":[13,13,13,null],"sum":39,"min":13,"max":13,"median":13,"average":13},{"values":[8369,8369,8369,null],"sum":25107,"min":8369,"max":8369,"median":8369,"average":8369},{"values":[2620,2620,2620,null],"sum":7860,"min":2620,"max":2620,"median":2620,"average":2620},{"values":[36943,36943,36943,null],"sum":110829,"min":36943,"max":36943,"median":36943,"average":36943},{"values":[3163,3163,3163,null],"sum":9489,"min":3163,"max":3163,"median":3163,"average":3163},{"values":[17,17,17,null],"sum":51,"min":17,"max":17,"median":17,"average":17},{"values":[76,76,76,null],"sum":228,"min":76,"max":76,"median":76,"average":76},{"values":[46,46,46,null],"sum":138,"min":46,"max":46,"median":46,"average":46},{"values":[17,17,17,null],"sum":51,"min":17,"max":17,"median":17,"average":17},{"values":[1,1,1,null],"sum":3,"min":1,"max":1,"median":1,"average":1},{"values":[145893,145893,145893,null],"sum":437679,"min":145893,"max":145893,"median":145893,"average":145893},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[317,317,317,null],"sum":951,"min":317,"max":317,"median":317,"average":317},{"values":[92,92,92,null],"sum":276,"min":92,"max":92,"median":92,"average":92},{"values":[55,55,55,null],"sum":165,"min":55,"max":55,"median":55,"average":55},{"values":[164,164,164,null],"sum":492,"min":164,"max":164,"median":164,"average":164},{"values":[6,6,6,null],"sum":18,"min":6,"max":6,"median":6,"average":6},{"values":[62,62,62,null],"sum":186,"min":62,"max":62,"median":62,"average":62},{"values":[53,53,53,null],"sum":159,"min":53,"max":53,"median":53,"average":53},{"values":[161,161,161,null],"sum":483,"min":161,"max":161,"median":161,"average":161},{"values":[33,33,33,null],"sum":99,"min":33,"max":33,"median":33,"average":33},{"values":[94,94,94,null],"sum":282,"min":94,"max":94,"median":94,"average":94},{"values":[1,1,1,null],"sum":3,"min":1,"max":1,"median":1,"average":1},{"values":[1224,1224,1224,null],"sum":3672,"min":1224,"max":1224,"median":1224,"average":1224},{"values":[273,273,273,null],"sum":819,"min":273,"max":273,"median":273,"average":273},{"values":[9,9,9,null],"sum":27,"min":9,"max":9,"median":9,"average":9},{"values":[3155,3168,3168,null],"sum":9491,"min":3155,"max":3168,"median":3168,"average":3163.67},{"values":[616,618,618,null],"sum":1852,"min":616,"max":618,"median":618,"average":617.33},{"values":[2539,2550,2550,null],"sum":7639,"min":2539,"max":2550,"median":2550,"average":2546.33},{"values":[110152,110640,110654,null],"sum":331446,"min":110152,"max":110654,"median":110640,"average":110482},{"values":[22109,22181,22181,null],"sum":66471,"min":22109,"max":22181,"median":22181,"average":22157},{"values":[88043,88459,88473,null],"sum":264975,"min":88043,"max":88473,"median":88459,"average":88325},{"values":[23,24,24,null],"sum":71,"min":23,"max":24,"median":24,"average":23.67},{"values":[6,6,6,null],"sum":18,"min":6,"max":6,"median":6,"average":6},{"values":[85,85,85,null],"sum":255,"min":85,"max":85,"median":85,"average":85},{"values":[22,22,22,null],"sum":66,"min":22,"max":22,"median":22,"average":22},{"values":[9,9,9,null],"sum":27,"min":9,"max":9,"median":9,"average":9},{"values":[6,6,6,null],"sum":18,"min":6,"max":6,"median":6,"average":6},{"values":[3,3,3,null],"sum":9,"min":3,"max":3,"median":3,"average":3},{"values":[3,3,3,null],"sum":9,"min":3,"max":3,"median":3,"average":3},{"values":[619,628,816,null],"sum":2063,"min":619,"max":816,"median":628,"average":687.67},{"values":[53,53,53,null],"sum":159,"min":53,"max":53,"median":53,"average":53},{"values":[45,46,46,null],"sum":137,"min":45,"max":46,"median":46,"average":45.67},{"values":[23,23,23,null],"sum":69,"min":23,"max":23,"median":23,"average":23},{"values":[14,15,15,null],"sum":44,"min":14,"max":15,"median":15,"average":14.67},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[497,505,532,null],"sum":1534,"min":497,"max":532,"median":505,"average":511.33},{"values":[505,529,579,null],"sum":1613,"min":505,"max":579,"median":529,"average":537.67},{"values":[1967,2543,3325,null],"sum":7835,"min":1967,"max":3325,"median":2543,"average":2611.67},{"values":[8322,9747,11170,null],"sum":29239,"min":8322,"max":11170,"median":9747,"average":9746.33},{"values":[8323,9747,11171,null],"sum":29241,"min":8323,"max":11171,"median":9747,"average":9747},{"values":[9959,11107,12494,null],"sum":33560,"min":9959,"max":12494,"median":11107,"average":11186.67},{"values":[10482,11523,12784,null],"sum":34789,"min":10482,"max":12784,"median":11523,"average":11596.33},{"values":[2,2,2,null],"sum":6,"min":2,"max":2,"median":2,"average":2},{"values":[98,98,98,null],"sum":294,"min":98,"max":98,"median":98,"average":98},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[294901,294901,294904,null],"sum":884706,"min":294901,"max":294904,"median":294901,"average":294902},{"values":[13,13,13,null],"sum":39,"min":13,"max":13,"median":13,"average":13},{"values":[0,0,0,null],"sum":0,"min":0,"max":0,"median":0,"average":0},{"values":[347006,347006,347006,null],"sum":1041018,"min":347006,"max":347006,"median":347006,"average":347006},{"values":[43,49,53,null],"sum":145,"min":43,"max":53,"median":49,"average":48.33},{"values":[3735,4355,5156,null],"sum":13246,"min":3735,"max":5156,"median":4355,"average":4415.33},{"values":[42,44,46,null],"sum":132,"min":42,"max":46,"median":44,"average":44},{"values":[2151,2528,3531,null],"sum":8210,"min":2151,"max":3531,"median":2528,"average":2736.67},{"values":[409,421,459,null],"sum":1289,"min":409,"max":459,"median":421,"average":429.67},{"values":[274,279,311,null],"sum":864,"min":274,"max":311,"median":279,"average":288}
